Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year,Month,Day,Weekday,Quarter
2022-01-03,3,5,1,1,383,36,75,26.89,36.31,5,0,1,34.82,0,2022,1,3,0,1
2022-01-03,3,6,1,0,478,303,153,307.7,11.36,15,0,1,15.64,0,2022,1,3,0,1
2022-01-03,3,7,1,0,217,209,35,215.04,63.1,10,1,1,65.17,3,2022,1,3,0,1
2022-01-03,3,8,1,3,73,69,65,68.51,30.82,20,3,0,35.26,3,2022,1,3,0,1
2022-01-03,3,9,1,3,467,143,183,139.44,23.73,0,2,0,21.84,3,2022,1,3,0,1
2022-01-03,3,10,0,3,353,239,44,255.26,29.49,5,3,0,31.68,3,2022,1,3,0,1
2022-01-03,3,11,3,1,471,192,115,188.72,74.42,15,0,1,75.61,0,2022,1,3,0,1
2022-01-03,3,12,0,2,129,23,92,38.86,58.3,20,1,1,59.12,0,2022,1,3,0,1
2022-01-03,3,13,3,0,301,165,34,160.46,60.58,0,3,1,58.02,3,2022,1,3,0,1
2022-01-03,3,14,3,2,423,85,73,95.5,73.48,0,1,0,77.0,1,2022,1,3,0,1
2022-01-03,3,15,3,0,385,79,130,86.62,16.18,10,0,0,18.35,1,2022,1,3,0,1
2022-01-03,3,16,4,1,74,33,29,43.64,38.52,15,1,0,39.57,1,2022,1,3,0,1
2022-01-03,3,17,1,2,467,270,108,270.37,46.93,0,2,0,46.83,3,2022,1,3,0,1
2022-01-03,3,18,4,1,140,1,47,-3.91,80.41,0,2,0,76.9,3,2022,1,3,0,1
2022-01-03,3,19,0,0,197,149,134,161.2,95.33,20,0,0,97.42,3,2022,1,3,0,1
2022-01-03,4,0,3,1,159,3,145,18.12,36.3,0,2,0,34.96,3,2022,1,3,0,1
2022-01-03,4,1,1,1,322,59,111,78.35,82.08,10,3,1,84.13,1,2022,1,3,0,1
2022-01-03,4,2,3,0,106,15,101,25.13,46.4,20,2,0,49.42,2,2022,1,3,0,1
2022-01-03,4,3,3,2,475,351,132,358.12,59.76,5,0,0,57.14,1,2022,1,3,0,1
2022-01-03,4,4,3,1,83,66,57,63.37,60.35,20,3,1,60.81,3,2022,1,3,0,1
2022-01-03,4,5,3,3,117,62,58,59.04,40.61,10,2,1,44.37,0,2022,1,3,0,1
2022-01-03,4,6,0,3,368,77,44,95.69,63.61,5,1,1,63.81,3,2022,1,3,0,1
2022-01-03,4,7,1,2,207,177,154,173.93,97.09,5,2,1,95.17,2,2022,1,3,0,1
2022-01-03,4,8,1,3,398,349,98,350.47,52.72,10,3,0,55.74,3,2022,1,3,0,1
2022-01-03,4,9,3,1,476,74,25,91.48,14.41,20,3,1,11.25,1,2022,1,3,0,1
2022-01-03,4,10,3,1,119,40,151,43.92,74.14,0,0,1,69.67,3,2022,1,3,0,1
2022-01-03,4,11,4,1,77,72,27,68.01,46.94,20,1,1,46.58,3,2022,1,3,0,1
2022-01-03,4,12,4,2,191,190,126,205.54,23.04,5,2,0,19.33,0,2022,1,3,0,1
2022-01-03,4,13,4,1,419,263,189,263.83,28.02,5,3,1,23.72,0,2022,1,3,0,1
2022-01-03,4,14,4,2,184,126,175,143.76,86.82,20,0,0,85.26,0,2022,1,3,0,1
2022-01-03,4,15,0,1,361,17,171,25.61,80.31,5,0,1,76.56,1,2022,1,3,0,1
2022-01-03,4,16,4,0,154,19,116,37.45,41.28,10,1,0,40.59,1,2022,1,3,0,1
2022-01-03,4,17,4,1,376,36,53,43.47,38.42,0,2,1,35.98,3,2022,1,3,0,1
2022-01-03,4,18,4,1,268,207,177,198.44,59.93,20,2,0,64.67,0,2022,1,3,0,1
2022-01-03,4,19,4,2,451,91,193,99.88,66.76,5,3,0,62.53,2,2022,1,3,0,1
2022-01-04,0,0,3,2,85,58,193,52.87,77.88,15,0,1,75.99,3,2022,1,4,1,1
2022-01-04,0,1,1,1,91,91,142,82.65,88.22,15,3,1,87.44,0,2022,1,4,1,1
2022-01-04,0,2,4,2,184,70,191,82.51,10.55,15,0,0,7.6,3,2022,1,4,1,1
2022-01-04,0,3,1,1,209,0,123,15.37,44.81,5,3,1,45.53,3,2022,1,4,1,1
2022-01-04,0,4,1,0,470,32,192,45.57,69.65,10,2,0,73.5,1,2022,1,4,1,1
2022-01-04,0,5,0,2,127,8,84,0.54,53.35,20,0,0,55.07,1,2022,1,4,1,1
2022-01-04,0,6,3,1,367,341,39,336.71,33.47,5,0,0,28.95,1,2022,1,4,1,1
2022-01-04,0,7,1,0,404,347,183,350.96,61.1,20,3,0,58.46,3,2022,1,4,1,1
2022-01-04,0,8,3,1,403,15,187,26.72,45.25,10,3,0,46.74,2,2022,1,4,1,1
2022-01-04,0,9,4,0,494,85,122,92.86,94.98,20,1,0,98.87,0,2022,1,4,1,1
2022-01-04,0,10,4,2,421,30,33,49.2,24.21,0,3,0,25.48,1,2022,1,4,1,1
2022-01-04,0,11,1,3,150,136,129,140.64,66.07,5,2,0,70.84,3,2022,1,4,1,1
2022-01-04,0,12,4,1,94,31,174,46.7,34.68,10,3,0,33.73,3,2022,1,4,1,1
2022-01-04,0,13,0,0,77,7,76,22.66,98.28,15,0,1,95.38,1,2022,1,4,1,1
2022-01-04,0,14,1,3,430,377,118,371.89,87.24,10,0,1,88.66,1,2022,1,4,1,1
2022-01-04,0,15,3,1,168,28,32,33.2,93.4,10,3,0,93.22,2,2022,1,4,1,1
2022-01-04,0,16,4,3,353,348,36,349.59,53.02,0,0,1,57.08,0,2022,1,4,1,1
2022-01-04,0,17,3,2,380,258,66,258.58,58.54,5,3,1,60.77,2,2022,1,4,1,1
2022-01-04,0,18,4,3,127,41,191,50.38,63.29,15,3,1,61.73,0,2022,1,4,1,1
2022-01-04,0,19,1,1,153,49,139,44.55,10.93,0,2,1,10.76,3,2022,1,4,1,1
2022-01-04,1,0,0,1,108,83,25,85.5,45.49,5,3,1,44.33,1,2022,1,4,1,1
2022-01-04,1,1,2,3,109,60,172,71.47,52.33,10,0,1,51.78,2,2022,1,4,1,1
2022-01-04,1,2,4,1,493,448,113,459.44,41.55,15,1,0,44.02,3,2022,1,4,1,1
2022-01-04,1,3,4,0,289,11,21,26.96,58.13,0,3,1,61.63,2,2022,1,4,1,1
2022-01-04,1,4,3,0,425,390,175,407.4,25.67,10,2,0,23.55,1,2022,1,4,1,1
2022-01-04,1,5,0,3,118,81,139,88.67,33.96,0,3,0,29.22,2,2022,1,4,1,1
2022-01-04,1,6,1,1,449,121,118,132.54,81.35,20,0,0,82.18,1,2022,1,4,1,1
2022-01-04,1,7,3,3,184,44,152,52.26,57.34,20,1,0,56.99,1,2022,1,4,1,1
2022-01-04,1,8,4,0,239,88,31,104.13,50.36,15,0,0,47.77,3,2022,1,4,1,1
2022-01-04,1,9,3,3,216,142,172,138.75,51.34,15,1,1,53.35,0,2022,1,4,1,1
2022-01-04,1,10,4,1,291,48,69,48.65,13.09,20,2,1,11.98,2,2022,1,4,1,1
2022-01-04,1,11,1,1,74,61,87,67.72,94.85,0,0,0,93.92,3,2022,1,4,1,1
2022-01-04,1,12,1,0,429,140,180,151.22,16.47,5,3,0,17.47,2,2022,1,4,1,1
2022-01-04,1,13,4,3,467,390,188,408.18,82.15,15,0,1,79.63,2,2022,1,4,1,1
2022-01-04,1,14,4,1,121,91,197,93.99,61.13,5,1,0,62.56,2,2022,1,4,1,1
2022-01-04,1,15,3,0,134,32,107,32.03,63.74,10,2,0,61.83,3,2022,1,4,1,1
2022-01-04,1,16,1,0,152,60,92,54.96,66.78,10,2,1,67.89,3,2022,1,4,1,1
2022-01-04,1,17,0,2,236,206,63,220.44,30.12,15,3,1,27.89,3,2022,1,4,1,1
2022-01-04,1,18,3,3,253,108,36,107.84,31.26,10,3,1,33.52,2,2022,1,4,1,1
2022-01-04,1,19,2,0,403,349,42,340.49,21.47,0,1,0,17.22,3,2022,1,4,1,1
2022-01-04,2,0,2,2,335,271,147,276.13,81.01,20,1,0,83.63,2,2022,1,4,1,1
2022-01-04,2,1,1,2,293,202,130,215.12,59.97,5,2,1,61.76,1,2022,1,4,1,1
2022-01-04,2,2,4,1,169,34,91,24.17,26.87,10,2,0,30.53,2,2022,1,4,1,1
2022-01-04,2,3,0,3,294,165,43,164.1,99.12,10,1,0,97.69,2,2022,1,4,1,1
2022-01-04,2,4,3,1,69,2,161,21.27,24.29,5,1,0,25.5,2,2022,1,4,1,1
2022-01-04,2,5,1,0,328,308,113,323.67,18.48,0,1,1,17.76,0,2022,1,4,1,1
2022-01-04,2,6,4,1,173,76,157,75.54,54.73,10,2,1,52.32,1,2022,1,4,1,1
2022-01-04,2,7,4,0,108,91,129,95.55,59.61,5,1,1,57.85,2,2022,1,4,1,1
2022-01-04,2,8,2,3,494,113,84,121.8,14.64,20,0,1,12.8,1,2022,1,4,1,1
2022-01-04,2,9,1,0,366,274,102,268.6,63.63,15,0,1,62.96,3,2022,1,4,1,1
2022-01-04,2,10,4,0,441,116,52,128.01,95.99,10,3,0,95.78,0,2022,1,4,1,1
2022-01-04,2,11,1,1,181,5,37,18.13,75.41,5,1,1,75.03,2,2022,1,4,1,1
2022-01-04,2,12,2,0,330,115,116,111.27,24.19,15,1,1,28.03,0,2022,1,4,1,1
2022-01-04,2,13,0,0,228,79,158,75.88,85.33,0,3,1,82.64,1,2022,1,4,1,1
2022-01-04,2,14,1,0,344,223,53,235.42,15.58,15,0,0,19.75,3,2022,1,4,1,1
2022-01-04,2,15,2,3,336,258,175,260.26,19.63,10,0,1,20.65,2,2022,1,4,1,1
2022-01-04,2,16,4,3,355,236,26,248.1,53.81,0,1,0,49.72,3,2022,1,4,1,1
2022-01-04,2,17,4,1,431,309,165,323.61,37.49,20,0,0,40.66,0,2022,1,4,1,1
2022-01-04,2,18,3,1,172,32,160,26.96,38.2,0,1,0,38.42,2,2022,1,4,1,1
2022-01-04,2,19,0,2,145,44,122,43.44,84.13,15,2,1,84.05,3,2022,1,4,1,1
2022-01-04,3,0,2,2,487,145,149,154.43,20.39,15,3,0,21.17,2,2022,1,4,1,1
2022-01-04,3,1,3,1,216,150,162,141.65,70.46,20,3,1,66.42,2,2022,1,4,1,1
2022-01-04,3,2,4,3,236,40,104,36.09,53.13,5,2,1,48.66,1,2022,1,4,1,1
2022-01-04,3,3,4,3,260,245,199,256.94,82.0,10,3,1,81.29,3,2022,1,4,1,1
2022-01-04,3,4,2,1,435,241,160,255.72,75.55,15,2,0,75.67,0,2022,1,4,1,1
2022-01-04,3,5,3,2,499,138,175,128.04,50.26,0,0,1,47.5,0,2022,1,4,1,1
2022-01-04,3,6,0,0,180,152,102,157.24,56.58,5,0,1,52.57,0,2022,1,4,1,1
2022-01-04,3,7,2,3,128,12,85,16.36,37.17,10,1,1,32.41,3,2022,1,4,1,1
2022-01-04,3,8,2,2,291,158,35,158.23,82.75,20,3,1,83.85,3,2022,1,4,1,1
2022-01-04,3,9,0,1,444,265,187,264.83,23.53,10,3,1,24.56,1,2022,1,4,1,1
2022-01-04,3,10,0,0,281,240,182,243.7,56.3,5,3,0,60.74,1,2022,1,4,1,1
2022-01-04,3,11,4,1,189,153,155,145.17,94.09,5,0,0,90.8,1,2022,1,4,1,1
2022-01-04,3,12,3,3,80,68,48,81.02,24.53,20,2,1,23.7,1,2022,1,4,1,1
2022-01-04,3,13,2,3,314,302,42,300.24,70.33,20,2,0,72.22,0,2022,1,4,1,1
2022-01-04,3,14,0,3,167,70,42,69.66,79.68,5,1,1,77.12,1,2022,1,4,1,1
2022-01-04,3,15,3,3,129,92,73,89.92,25.69,0,3,0,27.17,0,2022,1,4,1,1
2022-01-04,3,16,0,0,425,275,160,266.14,25.04,5,3,1,29.56,2,2022,1,4,1,1
2022-01-04,3,17,3,0,103,3,34,20.62,56.02,15,3,0,59.96,3,2022,1,4,1,1
2022-01-04,3,18,3,3,471,307,143,319.56,31.39,5,1,1,29.82,3,2022,1,4,1,1
2022-01-04,3,19,3,2,364,62,27,68.97,86.86,15,2,0,89.19,1,2022,1,4,1,1
2022-01-04,4,0,2,1,383,195,175,214.04,21.71,20,1,0,24.12,3,2022,1,4,1,1
2022-01-04,4,1,2,3,495,33,75,36.13,40.56,5,1,1,39.9,3,2022,1,4,1,1
2022-01-04,4,2,4,2,439,263,107,266.77,29.2,5,2,0,30.66,3,2022,1,4,1,1
2022-01-04,4,3,4,3,101,83,94,97.81,82.18,20,0,1,78.43,2,2022,1,4,1,1
2022-01-04,4,4,4,2,292,78,25,85.65,45.85,15,3,1,43.84,0,2022,1,4,1,1
2022-01-04,4,5,0,3,466,118,75,133.87,42.08,10,3,0,37.49,2,2022,1,4,1,1
2022-01-04,4,6,0,1,175,147,130,141.44,51.22,10,0,1,54.22,1,2022,1,4,1,1
2022-01-04,4,7,2,2,327,216,124,233.51,62.03,20,0,0,64.13,2,2022,1,4,1,1
2022-01-04,4,8,3,3,194,27,43,26.91,36.53,15,2,1,35.63,1,2022,1,4,1,1
2022-01-04,4,9,1,1,349,172,189,171.35,84.66,5,1,1,79.81,3,2022,1,4,1,1
2022-01-04,4,10,4,3,237,78,192,77.14,39.15,0,2,1,35.15,0,2022,1,4,1,1
2022-01-04,4,11,0,2,220,196,82,187.61,45.65,15,0,1,48.04,2,2022,1,4,1,1
2022-01-04,4,12,3,1,86,75,153,72.27,40.27,15,3,1,41.66,2,2022,1,4,1,1
2022-01-04,4,13,4,3,334,11,179,8.45,82.99,15,2,1,87.85,1,2022,1,4,1,1
2022-01-04,4,14,0,3,186,144,197,150.43,60.15,20,0,1,61.9,2,2022,1,4,1,1
2022-01-04,4,15,1,1,288,200,180,216.05,15.19,10,3,0,12.13,3,2022,1,4,1,1
2022-01-04,4,16,4,1,460,256,107,252.35,37.46,20,0,1,33.09,0,2022,1,4,1,1
2022-01-04,4,17,3,0,482,118,168,137.7,34.44,10,0,0,33.51,1,2022,1,4,1,1
2022-01-04,4,18,4,1,278,244,24,259.18,84.99,20,1,0,85.21,0,2022,1,4,1,1
2022-01-04,4,19,2,3,128,54,139,62.09,81.63,10,1,0,78.32,0,2022,1,4,1,1
2022-01-05,0,0,3,2,238,147,37,150.27,28.46,20,3,1,29.4,3,2022,1,5,2,1
2022-01-05,0,1,4,3,270,220,165,237.0,79.54,10,1,0,80.22,1,2022,1,5,2,1
2022-01-05,0,2,4,2,216,97,198,101.54,80.57,5,1,1,78.89,2,2022,1,5,2,1
2022-01-05,0,3,1,1,172,29,73,40.03,93.53,20,2,1,93.55,0,2022,1,5,2,1
2022-01-05,0,4,2,3,405,192,76,193.38,46.13,0,0,0,42.56,1,2022,1,5,2,1
2022-01-05,0,5,4,1,338,158,139,168.84,60.2,0,1,1,57.13,3,2022,1,5,2,1
2022-01-05,0,6,3,3,409,8,143,17.44,53.65,5,0,0,53.31,0,2022,1,5,2,1
2022-01-05,0,7,1,3,102,42,23,35.11,59.2,5,2,0,58.19,3,2022,1,5,2,1
2022-01-05,0,8,2,0,433,5,185,6.6,98.03,5,1,0,93.57,1,2022,1,5,2,1
2022-01-05,0,9,2,0,288,93,169,85.66,32.6,20,1,0,32.17,1,2022,1,5,2,1
2022-01-05,0,10,3,1,485,44,191,54.08,53.31,5,3,1,52.89,1,2022,1,5,2,1
2022-01-05,0,11,1,3,414,78,91,76.67,93.96,20,3,0,98.29,2,2022,1,5,2,1
2022-01-05,0,12,4,0,370,57,24,55.73,83.3,0,2,0,82.46,2,2022,1,5,2,1
2022-01-05,0,13,4,1,233,161,171,155.79,12.66,15,1,1,12.38,0,2022,1,5,2,1
2022-01-05,0,14,4,3,272,172,139,183.33,55.77,20,1,1,59.56,3,2022,1,5,2,1
2022-01-05,0,15,3,0,189,132,196,143.24,30.15,15,1,0,26.17,0,2022,1,5,2,1
2022-01-05,0,16,1,0,120,46,156,53.06,63.75,5,2,0,60.02,3,2022,1,5,2,1
2022-01-05,0,17,3,2,248,17,200,17.8,97.51,10,2,0,97.99,1,2022,1,5,2,1
2022-01-05,0,18,1,3,492,38,167,47.82,49.8,5,1,1,47.76,0,2022,1,5,2,1
2022-01-05,0,19,4,3,355,11,26,4.5,33.3,10,1,0,37.71,3,2022,1,5,2,1
2022-01-05,1,0,2,0,250,161,70,171.45,56.24,15,2,1,60.32,1,2022,1,5,2,1
2022-01-05,1,1,1,1,182,101,81,92.92,43.43,20,3,1,39.61,0,2022,1,5,2,1
2022-01-05,1,2,1,1,274,263,91,257.46,30.78,10,2,0,34.67,2,2022,1,5,2,1
2022-01-05,1,3,2,1,148,32,142,25.88,82.85,5,3,0,78.98,0,2022,1,5,2,1
2022-01-05,1,4,0,3,241,209,36,212.58,87.11,0,0,1,83.23,1,2022,1,5,2,1
2022-01-05,1,5,3,3,131,24,176,22.17,56.68,5,0,0,60.18,1,2022,1,5,2,1
2022-01-05,1,6,3,2,80,20,176,34.05,80.01,5,1,1,80.65,3,2022,1,5,2,1
2022-01-05,1,7,0,0,483,148,111,145.1,41.24,0,0,1,44.9,0,2022,1,5,2,1
2022-01-05,1,8,4,3,228,100,183,109.92,96.96,5,0,1,98.62,1,2022,1,5,2,1
2022-01-05,1,9,4,0,202,129,55,119.12,87.69,20,2,0,83.87,0,2022,1,5,2,1
2022-01-05,1,10,2,0,440,257,41,266.89,74.45,5,0,1,76.99,1,2022,1,5,2,1
2022-01-05,1,11,3,3,264,262,29,269.59,53.28,5,1,0,56.77,2,2022,1,5,2,1
2022-01-05,1,12,4,0,296,200,20,214.64,25.38,15,0,1,25.99,1,2022,1,5,2,1
2022-01-05,1,13,3,3,201,56,187,69.26,23.84,10,3,1,19.73,1,2022,1,5,2,1
2022-01-05,1,14,0,2,70,24,28,17.01,52.21,20,0,0,56.17,2,2022,1,5,2,1
2022-01-05,1,15,2,3,176,105,174,106.4,79.34,20,0,0,79.16,1,2022,1,5,2,1
2022-01-05,1,16,3,0,399,294,100,302.77,13.13,15,2,0,9.46,2,2022,1,5,2,1
2022-01-05,1,17,3,0,294,142,63,154.25,23.28,15,0,1,23.86,0,2022,1,5,2,1
2022-01-05,1,18,1,2,222,55,27,68.88,67.3,10,3,1,66.27,1,2022,1,5,2,1
2022-01-05,1,19,1,2,123,24,110,27.69,17.35,20,0,1,13.22,0,2022,1,5,2,1
2022-01-05,2,0,1,3,388,53,55,47.35,93.06,0,2,1,88.15,2,2022,1,5,2,1
2022-01-05,2,1,3,2,191,189,177,187.88,84.04,20,0,0,87.67,3,2022,1,5,2,1
2022-01-05,2,2,2,0,370,146,68,155.15,25.75,0,1,1,30.21,2,2022,1,5,2,1
2022-01-05,2,3,2,0,463,186,77,188.51,76.32,20,0,0,79.04,2,2022,1,5,2,1
2022-01-05,2,4,4,3,140,77,149,90.49,49.52,20,2,1,54.31,1,2022,1,5,2,1
2022-01-05,2,5,2,0,314,225,135,220.06,93.81,0,2,0,89.3,0,2022,1,5,2,1
2022-01-05,2,6,0,0,79,66,69,74.14,76.7,10,1,1,73.33,2,2022,1,5,2,1
2022-01-05,2,7,1,2,411,35,83,35.46,24.28,15,2,1,21.81,3,2022,1,5,2,1
2022-01-05,2,8,1,3,117,1,64,7.16,13.87,15,1,1,14.32,1,2022,1,5,2,1
2022-01-05,2,9,0,3,109,95,73,90.43,14.93,10,3,0,17.34,3,2022,1,5,2,1
2022-01-05,2,10,1,0,438,255,85,269.91,22.22,10,2,1,25.17,1,2022,1,5,2,1
2022-01-05,2,11,4,0,480,132,174,122.08,57.69,5,0,0,56.53,3,2022,1,5,2,1
2022-01-05,2,12,2,0,284,234,168,232.6,80.36,15,1,1,78.62,3,2022,1,5,2,1
2022-01-05,2,13,2,2,444,42,86,44.15,40.6,10,1,1,37.42,3,2022,1,5,2,1
2022-01-05,2,14,2,2,278,25,81,28.28,86.8,0,2,0,90.41,0,2022,1,5,2,1
2022-01-05,2,15,4,1,202,30,195,29.93,30.33,15,2,1,27.66,0,2022,1,5,2,1
2022-01-05,2,16,4,0,192,28,175,18.54,29.03,0,2,0,25.22,2,2022,1,5,2,1
2022-01-05,2,17,3,2,168,38,74,41.71,97.97,15,0,0,102.22,1,2022,1,5,2,1
2022-01-05,2,18,4,3,308,149,35,167.46,31.18,0,3,1,34.2,3,2022,1,5,2,1
2022-01-05,2,19,3,1,286,192,70,205.67,65.34,10,1,0,63.05,0,2022,1,5,2,1
2022-01-05,3,0,4,1,201,198,103,212.56,57.58,10,0,0,58.98,2,2022,1,5,2,1
2022-01-05,3,1,1,1,135,83,49,88.88,54.02,20,1,0,58.22,3,2022,1,5,2,1
2022-01-05,3,2,2,1,258,97,172,102.13,69.96,10,2,1,70.94,0,2022,1,5,2,1
2022-01-05,3,3,4,1,357,173,97,190.9,51.07,5,3,1,50.35,1,2022,1,5,2,1
2022-01-05,3,4,1,0,387,69,199,87.46,99.12,20,1,1,95.19,0,2022,1,5,2,1
2022-01-05,3,5,2,0,378,256,169,271.82,77.59,15,3,0,79.28,0,2022,1,5,2,1
2022-01-05,3,6,1,1,249,246,124,246.58,87.6,10,2,0,92.28,2,2022,1,5,2,1
2022-01-05,3,7,0,2,448,332,184,343.03,43.67,15,0,1,40.57,2,2022,1,5,2,1
2022-01-05,3,8,4,1,348,325,97,321.15,89.52,0,1,0,87.3,2,2022,1,5,2,1
2022-01-05,3,9,3,0,412,53,75,72.67,12.89,0,2,1,13.92,0,2022,1,5,2,1
2022-01-05,3,10,3,3,344,17,30,26.69,92.7,5,3,0,97.29,0,2022,1,5,2,1
2022-01-05,3,11,4,3,475,223,172,241.25,31.47,20,2,0,29.24,1,2022,1,5,2,1
2022-01-05,3,12,1,3,400,95,86,113.09,89.52,0,0,0,91.76,0,2022,1,5,2,1
2022-01-05,3,13,4,1,424,225,37,220.89,54.44,20,3,0,57.58,3,2022,1,5,2,1
2022-01-05,3,14,3,0,441,216,118,207.56,21.75,15,3,0,21.05,3,2022,1,5,2,1
2022-01-05,3,15,1,1,421,324,27,318.43,60.8,0,1,1,58.01,1,2022,1,5,2,1
2022-01-05,3,16,4,2,278,75,56,90.62,60.17,5,3,0,55.33,2,2022,1,5,2,1
2022-01-05,3,17,1,3,319,158,176,170.15,19.17,15,1,1,20.52,3,2022,1,5,2,1
2022-01-05,3,18,1,3,353,55,35,56.6,45.92,20,2,0,46.95,3,2022,1,5,2,1
2022-01-05,3,19,4,2,149,131,42,147.54,23.85,5,0,0,19.43,0,2022,1,5,2,1
2022-01-05,4,0,4,2,371,74,115,93.27,40.47,20,0,0,40.3,1,2022,1,5,2,1
2022-01-05,4,1,4,3,98,59,94,62.06,26.25,15,2,1,28.27,0,2022,1,5,2,1
2022-01-05,4,2,1,2,318,150,171,145.3,82.08,5,1,0,82.7,1,2022,1,5,2,1
2022-01-05,4,3,3,1,200,135,192,145.91,50.59,15,3,0,54.05,1,2022,1,5,2,1
2022-01-05,4,4,4,3,299,79,117,97.08,49.08,5,1,0,45.5,1,2022,1,5,2,1
2022-01-05,4,5,3,2,392,62,125,68.41,12.38,0,1,1,16.24,2,2022,1,5,2,1
2022-01-05,4,6,0,0,399,130,77,123.53,49.02,20,0,0,53.33,0,2022,1,5,2,1
2022-01-05,4,7,4,1,192,74,116,66.44,27.8,10,3,1,31.34,2,2022,1,5,2,1
2022-01-05,4,8,0,3,149,16,23,34.95,59.13,10,1,0,59.09,2,2022,1,5,2,1
2022-01-05,4,9,2,1,406,342,195,353.01,43.1,5,0,1,42.19,2,2022,1,5,2,1
2022-01-05,4,10,1,2,91,48,155,51.37,13.33,5,0,0,13.1,0,2022,1,5,2,1
2022-01-05,4,11,0,0,228,224,147,218.16,98.66,10,2,0,103.3,1,2022,1,5,2,1
2022-01-05,4,12,1,2,68,64,54,71.81,39.8,15,1,1,35.38,2,2022,1,5,2,1
2022-01-05,4,13,4,1,358,322,36,316.68,86.26,10,1,0,85.97,2,2022,1,5,2,1
2022-01-05,4,14,4,2,361,264,75,258.32,85.81,10,2,1,89.25,2,2022,1,5,2,1
2022-01-05,4,15,1,3,371,343,98,350.28,58.21,20,1,0,57.49,1,2022,1,5,2,1
2022-01-05,4,16,3,0,231,15,107,26.67,74.42,5,0,0,73.86,2,2022,1,5,2,1
2022-01-05,4,17,4,0,269,90,109,105.45,53.06,10,3,0,56.0,2,2022,1,5,2,1
2022-01-05,4,18,0,2,444,143,196,153.0,61.9,15,2,0,60.14,0,2022,1,5,2,1
2022-01-05,4,19,3,2,243,36,107,47.12,53.65,20,0,1,49.72,3,2022,1,5,2,1
2022-01-06,0,0,1,0,198,37,155,39.09,91.05,5,2,0,87.3,2,2022,1,6,3,1
2022-01-06,0,1,2,0,262,230,114,228.65,47.32,0,1,0,45.33,3,2022,1,6,3,1
2022-01-06,0,2,4,3,91,58,187,50.51,54.78,20,3,0,52.0,0,2022,1,6,3,1
2022-01-06,0,3,2,3,466,305,123,319.77,41.72,15,2,0,38.59,0,2022,1,6,3,1
2022-01-06,0,4,3,0,129,120,195,115.29,37.57,0,2,1,33.29,0,2022,1,6,3,1
2022-01-06,0,5,4,3,57,2,110,1.05,83.4,0,1,1,86.18,0,2022,1,6,3,1
2022-01-06,0,6,1,2,76,35,49,45.45,99.12,5,3,1,104.06,2,2022,1,6,3,1
2022-01-06,0,7,0,3,445,171,84,184.96,34.4,10,0,0,38.52,1,2022,1,6,3,1
2022-01-06,0,8,2,0,277,195,134,198.09,59.33,20,2,1,62.02,0,2022,1,6,3,1
2022-01-06,0,9,0,0,204,97,143,98.82,33.79,15,0,1,36.98,3,2022,1,6,3,1
2022-01-06,0,10,4,0,200,177,49,173.24,60.79,20,0,1,61.26,1,2022,1,6,3,1
2022-01-06,0,11,3,1,59,1,88,-8.37,63.21,0,1,0,60.48,1,2022,1,6,3,1
2022-01-06,0,12,2,3,185,181,189,174.85,64.04,20,1,0,65.45,0,2022,1,6,3,1
2022-01-06,0,13,2,2,201,100,86,115.25,46.65,10,1,0,43.83,3,2022,1,6,3,1
2022-01-06,0,14,2,2,388,1,37,12.68,92.22,0,0,0,92.67,1,2022,1,6,3,1
2022-01-06,0,15,0,0,481,429,164,425.85,28.27,10,0,1,25.68,0,2022,1,6,3,1
2022-01-06,0,16,1,3,379,26,23,42.81,22.57,5,1,1,21.48,2,2022,1,6,3,1
2022-01-06,0,17,1,0,423,176,90,172.13,81.55,10,2,0,76.9,3,2022,1,6,3,1
2022-01-06,0,18,2,2,66,15,126,19.63,96.19,5,1,1,93.01,1,2022,1,6,3,1
2022-01-06,0,19,0,1,98,2,60,2.68,79.76,0,1,0,78.21,3,2022,1,6,3,1
2022-01-06,1,0,2,3,131,81,82,99.33,28.58,10,3,1,30.51,3,2022,1,6,3,1
2022-01-06,1,1,4,1,117,23,47,33.65,48.84,15,0,1,44.11,3,2022,1,6,3,1
2022-01-06,1,2,0,0,71,65,197,71.43,60.75,0,1,0,62.18,0,2022,1,6,3,1
2022-01-06,1,3,3,0,72,62,118,74.56,58.46,5,1,0,54.87,0,2022,1,6,3,1
2022-01-06,1,4,0,2,106,76,64,83.08,17.93,10,1,1,20.75,0,2022,1,6,3,1
2022-01-06,1,5,4,3,377,136,89,126.54,49.22,5,1,0,46.24,0,2022,1,6,3,1
2022-01-06,1,6,2,1,469,255,80,264.93,43.87,10,2,0,40.56,0,2022,1,6,3,1
2022-01-06,1,7,3,2,392,244,123,253.18,63.54,5,2,0,59.21,2,2022,1,6,3,1
2022-01-06,1,8,4,0,415,173,91,177.37,40.94,10,0,1,43.03,1,2022,1,6,3,1
2022-01-06,1,9,4,0,350,330,165,337.59,65.09,15,3,0,66.25,0,2022,1,6,3,1
2022-01-06,1,10,0,2,104,95,155,86.35,69.04,20,3,0,64.21,2,2022,1,6,3,1
2022-01-06,1,11,3,2,223,144,198,144.02,43.15,5,2,0,40.69,1,2022,1,6,3,1
